Date,Actual_Volatility
2023-10-26,0.1561189672270591
2023-10-27,0.0704273101122533
2023-10-30,0.3814487522985262
2023-10-31,0.5525708674736282
2023-11-01,0.3229015088034683
2023-11-02,0.3430498125606122
2023-11-03,0.2967000466915511
2023-11-06,0.4983536766927965
2023-11-07,0.7496705490809967
2023-11-08,0.7809573743291399
2023-11-09,0.6486705243964606
2023-11-10,1.621877893218127
2023-11-13,0.6652779492155402
2023-11-14,0.8343430595057661
2023-11-16,1.2069136779111171
2023-11-17,0.1160029800050582
2023-11-20,0.1970058216140758
2023-11-21,1.0862615061766792
2023-11-22,0.395922248666503
2023-11-24,0.5408630384414501
2023-11-27,0.4783316372955455
2023-11-28,1.3772846290545528
2023-11-30,0.4406156206906349
2023-12-01,1.6013593082084947
2023-12-04,2.2906437155782733
2023-12-05,0.2770483946805913
2023-12-06,0.5927406833356961
2023-12-07,0.0295525360406161
2023-12-12,0.010109265866683
2023-12-14,2.38764749712153
2023-12-15,0.4492380744304142
2023-12-18,0.2569588413335528
2023-12-19,0.5953704386447858
2023-12-20,0.191510991317096
2023-12-21,0.2258433605997732
2023-12-22,0.8788749383462259
2023-12-26,0.0534519247083802
2023-12-27,1.1449100696166308
2023-12-28,0.3850045843342173
2023-12-29,0.5560539696971308
2024-01-03,1.4736982781769346
2024-01-04,0.3974050443617223
2024-01-05,0.0048951249376952
2024-01-08,0.7766098913480239
2024-01-09,0.0098668231945362
2024-01-10,0.2322114267195562
2024-01-11,0.3666952743148285
2024-01-12,1.5956951403282442
2024-01-16,1.0165310319773104
2024-01-17,1.161708172610901
2024-01-18,0.7957865627687473
2024-01-19,0.3905977358156148
2024-01-22,0.3311646301174294
2024-01-23,0.1928974182280517
2024-01-24,0.4854342213876016
2024-01-25,0.148853851225342
2024-01-29,0.4156315901078261
2024-01-30,0.3105999442300761
2024-01-31,0.8284516486208303
2024-02-01,0.2243185104943779
2024-02-02,0.8265936631712222
2024-02-05,0.5120905671782916
2024-02-06,0.4334792726306237
2024-02-07,0.0343981712251408
2024-02-08,0.1475144129439514
2024-02-13,1.2615124246704408
2024-02-14,0.1305470931603462
2024-02-15,0.5911211825204105
2024-02-16,0.4684094906416617
2024-02-20,0.7922794599725028
2024-02-21,0.2568005317217988
2024-02-22,0.128654033393718
2024-02-23,0.9314324420003008
2024-02-26,0.4966682111913958
2024-02-27,0.2707693962003279
2024-02-28,0.0491762980158615
2024-02-29,0.6227470697706523
2024-03-01,1.9939659139843433
2024-03-04,1.4650906546489963
2024-03-05,0.7433252615668022
2024-03-06,0.784356635087546
2024-03-07,0.3574476839149819
2024-03-08,0.9500646655496024
2024-03-11,0.1788495240181465
2024-03-12,1.0177664197878151
2024-03-13,0.6919166252700285
2024-03-14,0.571636381552069
2024-03-15,0.2638684542595182
2024-03-18,0.1574758242870781
2024-03-19,0.2038408092312079
2024-03-20,0.0741668725171895
2024-03-21,1.128966261576579
2024-03-22,1.1196893703511956
2024-03-25,0.7708478525094481
2024-03-26,0.0367804712304893
2024-03-27,0.6870990033479146
2024-03-28,1.215977082804257
2024-04-01,0.8576849575533693
2024-04-02,1.089504940506698
2024-04-03,1.4664135564459966
2024-04-04,0.2443644773025144
2024-04-05,1.5993363911782323
2024-04-08,0.2576546332762105
2024-04-09,0.5047944048811654
2024-04-10,0.5948917440644637
2024-04-11,1.075919796756191
2024-04-12,0.0594312199089228
2024-04-15,0.406612066202905
2024-04-16,1.0511806622644015
2024-04-17,0.802108139040866
2024-04-18,0.4459451082454631
2024-04-19,0.6735379565596977
2024-04-22,2.7989800481359612
2024-04-23,0.1931372558694458
2024-04-25,0.2277485793112752
2024-04-26,0.2143807319077468
2024-04-29,0.4529666146779776
2024-04-30,2.329297954868033
2024-05-01,0.3702659409149452
2024-05-02,0.030438616232441
2024-05-03,0.0086969324572335
2024-05-06,0.978239943094232
2024-05-07,0.2760589407145369
2024-05-08,0.0691260612882343
2024-05-09,0.7964395898361993
2024-05-10,1.498089474872309
2024-05-13,1.3267171767020014
2024-05-14,0.7378135479851928
2024-05-15,1.4888214910604234
2024-05-16,0.3648776779096939
2024-05-17,1.3438686241467437
2024-05-20,0.895569503877859
2024-05-21,0.5025116242057949
2024-05-22,1.351119128257647
2024-05-23,2.294667031813439
2024-05-24,0.1071237381498803
2024-05-28,0.96849750810076
2024-05-29,0.6346481676084355
2024-06-03,1.015115058545777
2024-06-04,0.9032443941432378
2024-06-05,1.2223460620860391
2024-06-06,0.685801971176186
2024-06-07,2.7849130615993234
2024-06-10,0.10839169709689
2024-06-11,0.0086648974742449
2024-06-12,1.2275377571110555
2024-06-13,1.5444010517410591
2024-06-14,1.3472849167638714
2024-06-17,0.8182999621581656
2024-06-18,0.7753980763100304
2024-06-20,0.9991179448078678
2024-06-21,1.6016849994939064
2024-06-24,0.5854053366742159
2024-06-25,0.576763190651134
2024-06-26,0.7539420565480928
2024-06-27,1.0943747042885628
2024-06-28,0.1375672460389905
2024-07-01,0.004289885274544
2024-07-02,0.1978281967874755
2024-07-03,1.571743658704651
2024-07-05,1.2088663472560883
2024-07-08,1.403992502750996
2024-07-09,0.2078403578812869
2024-07-10,0.511374163037859
2024-07-11,1.7881513074975277
2024-07-12,0.0414164429196259
2024-07-15,0.3680006850383179
2024-07-16,1.6171314917783013
2024-07-17,0.309113301982428
2024-07-18,0.1222842829709735
2024-07-19,2.323049125293214
2024-07-22,0.1462141252654495
2024-07-23,0.5253774082549602
2024-07-25,2.5771655108934746
2024-07-26,1.1877017079959726
2024-07-29,0.1135077221973772
2024-07-30,1.1584493096314896
2024-07-31,0.8899986305409351
2024-08-01,0.3496866671419319
2024-08-02,0.3826634135013617
2024-08-05,0.994332279261066
2024-08-06,0.5260032745343862
2024-08-07,0.058578222243603
2024-08-08,1.3173648862206806
2024-08-09,0.4078923886462572
2024-08-12,1.2381322610815697
2024-08-13,0.1744760725796685
2024-08-14,1.1129137775200022
2024-08-15,0.5600503269123788
2024-08-16,1.837804343675201
2024-08-19,0.1279878215723032
2024-08-20,0.3790074479647874
2024-08-21,0.1155506040310699
2024-08-22,1.18301867569216
2024-08-23,1.1830186756921703
2024-08-27,0.0675428115696949
2024-08-28,0.5979686942712076
2024-08-30,1.2710561536922458
2024-09-03,0.1565161353524096
2024-09-04,0.140469195620637
2024-09-05,0.7193125924703407
2024-09-06,0.7152981683501989
2024-09-09,0.332314631166116
2024-09-10,0.4188195346663044
2024-09-11,0.0079592057221238
2024-09-12,1.5444721969289847
2024-09-13,1.1729349341314652
2024-09-16,0.0348779085190971
2024-09-17,0.625883189495714
2024-09-18,0.249266043134922
2024-09-19,0.6707160271705417
2024-09-20,1.225073519220459
2024-09-23,0.2516049581020544
2024-09-24,0.9360187860914404
2024-09-25,0.3012958044237874
2024-09-26,0.4015674633472966
2024-09-30,0.3105809232568264
2024-10-01,1.176615388576509
2024-10-03,0.3770601213994833
2024-10-07,0.0378028954542206
2024-10-08,1.133136902967098
2024-10-09,0.3447618814232795
2024-10-10,0.558685775053781
2024-10-11,1.4020160169731888
2024-10-14,0.3694371660486623
2024-10-15,0.512313847150435
2024-10-16,0.4723215245810717
2024-10-17,0.6337393065017404
2024-10-18,0.840012761358353
2024-10-22,0.7718602631013913
2024-10-23,1.091867720094922
2024-10-24,0.7523937915991553
2024-10-28,0.072942126259476
2024-10-29,0.9253781457162932
2024-10-30,0.7234316137240295
2024-10-31,1.8166509123427008
2024-11-01,0.0109568851138485
2024-11-04,0.0913292083432016
2024-11-05,0.1533836784366828
2024-11-06,2.688819289182318
2024-11-07,1.1479740190580865
2024-11-08,0.4047575121093911
2024-11-11,2.88015263656269
2024-11-12,0.4298422060717889
2024-11-14,0.4894201906120731
2024-11-15,0.0973918559053458
2024-11-18,1.7348790536743832
2024-11-19,0.6300496006653572
2024-11-20,0.7999532098494133
2024-11-21,0.8984571185138248
2024-11-25,3.4959481903407377
2024-11-26,0.1336617767776714
2024-11-27,0.7452166991228204
2024-11-29,0.6456666117155565
2024-12-02,0.8352473231234763
2024-12-03,0.3712425318383127
2024-12-04,0.3434974654697664
2024-12-05,1.0302322170881693
2024-12-06,0.4558239129528256
2024-12-09,0.991798633808684
2024-12-10,1.2196028210303025
2024-12-11,1.3330075570755335
2024-12-12,1.7081207143532986
2024-12-13,1.1790161839593785
2024-12-16,0.173346606353259
2024-12-18,0.299187955944324
2024-12-19,1.6945362817807692
2024-12-23,0.6258330803749558
2024-12-24,0.294323974486273
2024-12-26,0.7149969097485895
2024-12-27,0.8219261513672151
2024-12-30,0.4250136932791705
2024-12-31,0.8824710411780469
2025-01-02,1.1232867866452192
2025-01-03,0.5241401391997348
2025-01-06,0.2498429500502179
2025-01-07,0.6912096917743294
2025-01-08,0.2931690027196021
2025-01-09,0.7217296123672955
2025-01-10,0.916125723744354
2025-01-13,1.3006500709167286
2025-01-14,0.1495047933117684
2025-01-15,1.2987195526811113
2025-01-16,1.242020873685452
2025-01-17,0.0764876477197021
2025-01-21,0.3891391478642485
2025-01-22,0.4563111323176753
2025-01-23,0.1627280754371675
2025-01-24,0.5125977145751084
2025-01-27,1.4434155176814618
2025-01-28,1.0646340249542607
2025-01-29,0.0830957531606674
2025-01-30,1.9277756347583748
2025-01-31,0.3726381740813786
2025-02-04,0.682241591636594
2025-02-05,0.6393163440626415
2025-02-07,0.394879297438717
2025-02-10,1.6258833046568513
2025-02-11,0.061785160647469
2025-02-12,0.1202439378754414
2025-02-13,0.5792712774394365
2025-02-18,1.650883496677148
2025-02-19,0.4170300117599673
2025-02-20,0.7031499087044786
2025-02-21,0.0816626663007318
2025-02-24,0.3500064634192458
2025-02-25,1.483176087132524
2025-02-26,0.4225883232117413
2025-02-27,1.1586370186078947
2025-03-03,1.864901343751476
2025-03-05,0.1957098953760298
2025-03-06,0.0445840572370975
2025-03-07,0.4088489842890409
2025-03-10,0.4727634903135914
2025-03-11,0.7546651957820141
2025-03-12,0.8954330271122598
2025-03-13,1.5261784579635518
2025-03-14,0.3412042879592822
2025-03-17,0.1835015945729632
2025-03-18,1.1632116405335575
2025-03-19,0.0263483673901291
2025-03-20,0.1349626670783865
2025-03-21,0.7196904393713174
2025-03-24,0.169112950434181
2025-03-25,0.3511749378260498
2025-03-26,0.0926462990524651
2025-03-27,1.2925489441903848
2025-03-28,0.8557505502098309
2025-03-31,1.169228804819296
2025-04-01,0.1249706657634549
2025-04-02,0.6710576935193882
2025-04-03,1.3757020186500002
2025-04-04,2.782959105341858
2025-04-07,2.035854214521939
2025-04-08,0.577728642279771
2025-04-09,2.924741627141751
2025-04-10,3.178139946409088
2025-04-11,2.10124709703548
2025-04-14,0.541463975573675
2025-04-15,0.4327834993182707
2025-04-16,3.2973254571937125
2025-04-17,0.5395442489893156
2025-04-21,2.9041937846947277
2025-04-22,0.1586573667247479
2025-04-23,3.729596062718759
2025-04-24,1.6857972511505683
2025-04-25,1.499789191023496
2025-04-28,1.5147940676365497
2025-04-29,0.4119486550149282
2025-04-30,0.4166813216927875
2025-05-01,2.916553616172506
2025-05-02,0.6799232227835648
2025-05-06,2.978185932439555
2025-05-07,0.8832939557882191
2025-05-08,2.5398132101867024
2025-05-09,1.1700918988177025
2025-05-12,3.521122337030222
2025-05-13,0.6284573623097742
2025-05-14,1.8344612393290656
2025-05-15,1.2277391287757005
2025-05-16,1.2088782158285714
2025-05-19,1.4631561796196542
2025-05-20,1.5793404801633752
2025-05-21,0.8801804902702907
2025-05-22,0.5150277910234424
2025-05-23,2.1425434503964738
2025-05-27,1.9362124406121533
2025-05-28,0.1668512479872868
2025-05-29,0.7109715550713264
2025-05-30,0.8537804000789135
2025-06-02,2.453766635895122
2025-06-03,0.6070768059979941
2025-06-04,0.6930750112583484
2025-06-05,0.6781516425104247
2025-06-06,0.8391573926159246
2025-06-09,0.2825074432685841
2025-06-11,0.0120486130438958
2025-06-12,1.778563010253441
2025-06-13,1.4768122634469274
2025-07-02,0.3380872641776682
2025-07-03,0.4910454236063616
2025-07-04,0.0270074679561517
2025-07-07,0.0090041211315133
2025-07-08,0.7591297859755788
2025-07-10,0.1749828380560684
2025-07-11,1.156847445274171
2025-07-15,0.6495750023279325
2025-07-16,0.6794079381100563
2025-07-17,0.3705560276001031
2025-07-18,0.3854691586396078
2025-07-21,1.447860287732854
2025-07-22,1.0904801640990578
2025-07-23,1.320021309249365
2025-07-24,0.6829222657993173
2025-07-25,1.1036651923321423
2025-07-28,0.7496505723881663
2025-07-29,0.4312047295814397
2025-07-30,0.8339380490785232
2025-07-31,0.07892237945701
2025-08-01,1.641380667687466
2025-08-04,0.7943973509988255
2025-08-05,0.2220151058265795
2025-08-06,0.0561943365380912
2025-08-07,0.5987967888747476
2025-08-08,1.134616025997749
2025-08-11,2.5324517441945553
2025-08-12,0.1253415655742612
2025-08-13,0.2922075262479989
2025-08-14,0.7021346864233285
2025-08-15,0.0239851552289274
2025-08-18,0.1289814915413947
2025-08-19,0.5507846531911064
2025-08-20,0.9013401028552844
2025-08-21,0.1946021059333128
2025-08-22,1.1175298783647576
2025-08-25,0.0177781785230249
2025-08-26,0.4377165544111227
2025-08-28,0.7957432015570034
2025-08-29,1.2135375150160637
2025-09-02,2.155825335719171
2025-09-03,1.226460917900405
2025-09-04,0.7654710471889562
2025-09-05,1.3205346467745165
2025-09-08,0.686780141163577
2025-09-09,0.1428283558451146
2025-09-10,0.0082352940828917
2025-09-11,0.1840587103648067
2025-09-12,0.3431100173759752
2025-09-15,0.8947642619622902
2025-09-16,0.1817897776495036
2025-09-17,0.1926507864529642
2025-09-18,1.040214079746196
2025-09-19,0.7600662414640122
2025-09-22,1.8672448725779665
2025-09-23,1.0610006389506372
2025-09-24,1.291164894810577
2025-09-25,0.1285260502940439
2025-09-26,1.0223498096000605
2025-09-29,1.200610872881852
2025-09-30,0.5194719543134665
2025-10-01,0.6927612517481628
2025-10-02,0.7214077634016556
2025-10-03,1.0647104699776155
2025-10-06,1.7294429424654911
2025-10-07,0.7091447444070091
2025-10-08,1.6633994907520278
2025-10-09,2.4282758867578194
2025-10-10,0.7472669571045818
2025-10-13,3.283124863445809
2025-10-14,0.7299414410765658
2025-10-15,0.9187545165353398
2025-10-16,2.4430461884398307
2025-10-17,2.1322939112277552
2025-10-20,3.436764429162454
2025-10-21,5.906203554004988
2025-10-22,1.0649268655763888
2025-10-23,1.9854040473195669
2025-10-24,0.1722509854772587
2025-10-27,2.8695490766858036
2025-10-28,0.8960778782097538
2025-10-29,0.4402578266743398
2025-10-30,0.4408297096619671
2025-10-31,0.4784902385693871
2025-11-03,0.4534952377445204
2025-11-04,1.3236252040332197
2025-11-05,0.8224087134207535
2025-11-06,0.0100536792333466
2025-11-07,0.4887656635851291
2025-11-10,2.7716515886168476
2025-11-11,0.1216752452854824
2025-11-12,2.348748385555354
2025-11-13,0.4170992761122764
2025-11-14,2.4002555332014905
2025-11-17,0.4732790864801851
2025-11-18,0.1722102353342679
2025-11-19,0.4029960569867122
2025-11-20,0.5212559145509417
2025-11-21,0.4967292782076355
2025-11-24,0.3721560362299066
2025-11-25,1.149319363831883
2025-11-26,0.6261760929431563
2025-11-28,1.266781641639798
2025-12-01,0.496595822129047
2025-12-02,1.250914319860585
2025-12-03,0.3028826217303496
2025-12-04,0.297226516935428
2025-12-05,0.0261160088966702
2025-12-08,0.6118924040939417
2025-12-09,0.4646239333866565
2025-12-10,0.2451547168984526
2025-12-11,2.1010239753042383
2025-12-12,0.3401069596484952
2025-12-15,0.1533693992035725
2025-12-16,0.05110078294488
2025-12-17,0.9939980130428714
2025-12-18,0.184183314413861
2025-12-19,0.5033950243312225
2025-12-22,1.8896813791643463
2025-12-23,0.8557909489307347
2025-12-24,0.0490819800382801
2025-12-26,1.076627799557493
2025-12-29,4.608798173882947
2025-12-30,1.0350630404542909
2025-12-31,1.0235032825325434
2026-01-02,0.2592639256080685
2026-01-05,2.7997669976117594
2026-01-06,1.0158128512449065
2026-01-07,0.7367304357957669
2026-01-08,0.0089985532143071
2026-01-09,0.9082749101682024
2026-01-12,2.507113587662257
2026-01-13,0.3284847544970745
2026-01-14,0.8051610829708838
2026-01-15,0.2163894212595402
2026-01-16,0.6062117977439173
2026-01-20,3.6632293474919337
2026-01-21,1.5055377008505682
2026-01-22,1.5810444337397165
2026-01-23,1.3637113842028292
2026-01-26,2.0585656373535244
2026-01-27,0.003931395514705
2026-01-28,4.271712307880896
2026-01-29,0.3163807664950135
2026-01-30,12.06569177115754
2026-02-02,1.95798858862585
2026-02-03,5.905437776175919
2026-02-04,0.3399746124372904
2026-02-05,1.206336598034207
2026-02-06,1.830356870558863
2026-02-09,1.993641500519393
2026-02-10,0.9368841148208894
2026-02-11,1.3458784179660237
2026-02-12,2.959604886955879
2026-02-13,1.9767940677785292
2026-02-17,2.8088975078812037
2026-02-18,2.0994975203204405
2026-02-19,0.2128021713713156
2026-02-20,1.6621856057854087
2026-02-23,2.8334005840505903
2026-02-24,0.9439844361431814
2026-02-25,0.9766362602618252
2026-02-26,0.5759467061588076
2026-02-27,1.0377723577647786
